timestamp,market,direction,action,price,edge,stake,probability,profit_usdc,modus2026-03-17 16:27:35,"Bitcoin Up or Down - March 17, 11:25AM-11:30AM ET",DOWN,BUY,0.21,0.1158,1.54,0.3258,0,DRY
2026-03-17 17:15:34,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,SELL_TP,0.57,0,1.0,0,0.0755,DRY,0
2026-03-17 17:15:37,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,BUY,0.55,0.1479,1.0,0.6979,0,DRY,0.5775
2026-03-17 17:15:43,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,SELL_TP,0.59,0,1.0,0,0.0727,DRY,0
2026-03-17 17:15:46,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",DOWN,BUY,0.25,0.1419,1.0,0.3919,0,DRY,0.2625
2026-03-17 17:15:50,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",DOWN,SELL_TP,0.34,0,1.0,0,0.36,DRY,0
2026-03-17 17:15:50,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",DOWN,BUY,0.34,0.1002,1.0,0.4402,0,DRY,0.357
2026-03-17 17:15:51,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",DOWN,SELL_TP,0.37,0,1.0,0,0.0882,DRY,0
2026-03-17 17:15:56,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",DOWN,BUY,0.36,0.0857,1.0,0.4457,0,DRY,0.378
2026-03-17 17:15:58,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",DOWN,SELL_TP,0.43,0,1.0,0,0.1944,DRY,0
2026-03-17 17:16:03,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,BUY,0.55,0.132,1.0,0.682,0,DRY,0.5775
2026-03-17 17:16:05,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,SELL_TP,0.59,0,1.0,0,0.0727,DRY,0
2026-03-17 17:16:05,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,BUY,0.59,0.1084,1.0,0.6984,0,DRY,0.6195
2026-03-17 17:16:07,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,SELL_SL,0.56,0,1.0,0,-0.0508,DRY,0
2026-03-17 17:16:07,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,BUY,0.56,0.1237,1.0,0.6837,0,DRY,0.588
2026-03-17 17:16:08,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,SELL_TP,0.6,0,1.0,0,0.0714,DRY,0
2026-03-17 17:16:15,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,BUY,0.6,0.1117,1.0,0.7117,0,DRY,0.63
2026-03-17 17:16:17,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,SELL_TP,0.68,0,1.0,0,0.1333,DRY,0
2026-03-17 17:16:19,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,BUY,0.68,0.0881,1.0,0.7681,0,DRY,0.714
2026-03-17 17:16:20,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,SELL_TP,0.74,0,1.0,0,0.0882,DRY,0
2026-03-17 17:22:13,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.42,0.0806,1.0,0.5006,0,DRY,0.441
2026-03-17 17:22:20,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_SL,0.27,0,1.0,0,-0.3571,DRY,0
2026-03-17 17:22:22,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.22,0.0985,1.0,0.3185,0,DRY,0.231
